IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,347501250,8999.995,932.19037,6492.3564,1.2683027,3.0579994,6.386588,0.053782463,-0.14809704,60.690426,-0.03399773,0.049221676,0.059540033,2.8911328,-0.081515275,-0.034109343,0.76846224,0.8122635,0.7647678,0.7831317,0.07856624,0.112134576,0.17529842,0.18528068,187.02402,187.22173,179.07971,178.94525,0,0,0,0,0,0,0,0,0,0,0,0,0.0702905,0.1943872,0.028791515,-0.033567403,0.10542015,0.22441155,0.17764708,0.18829684,0.02144182,0.026042212,0.031012308,0.032560192,41,5,212,2,8,-3020.4429,226.56071,2591.3584,60.690628,933596.56,1373.627,234.6471,233.08253,241.27893,241.27893,11.759749,0.89572316,0,0,0,0,5357.531,0,0,255,0,0,0,5,4,159,0
True,347501359,8999.995,932.19037,6578.9414,6.473738,0.068761766,6.4970393,-0.010235786,-0.23584366,61.318382,-0.015182839,0.22623515,0.046529174,2.9038,-0.0817406,-0.030120755,0.7103209,0.73340225,0.7005437,0.74524647,0.08801215,0.1484807,0.19344182,0.2582874,189.45193,189.02307,181.59775,181.34958,0,0,0,0,0,0,0,0,0,0,0,0,0.46034607,0.6217326,0.07334489,0.010965742,0.46868396,0.63921666,0.2068797,0.25852007,0.015335292,0.017759504,0.025598861,0.029366849,41,5,212,2,8,-3018.966,227.04,2585.4514,61.318836,943038.06,1369.1116,234.3252,232.80995,240.8487,240.8487,11.759944,0.89545995,0,0,0,0,5357.6304,0,0,255,0,0,0,5,127,165,0
True,347501484,8999.995,932.19037,6644.2,10.220658,2.4695942,6.8257065,-0.76449966,-0.14337969,62.16343,-0.046832696,0.18383124,0.033044655,2.9401717,-0.08372316,-0.028108789,0.8338279,0.82344913,0.7942132,0.7774853,0.052715585,0.061242174,0.15101562,0.19486572,191.58984,190.69116,183.44582,183.09174,0,0,0,0,0,0,0,0,0,0,0,0,0.025971038,0.13541974,0.16797832,0.11801071,0.058765873,0.14862406,0.22588146,0.2278139,0.028307106,0.02721703,0.033494245,0.032084256,41,5,212,2,8,-3017.1304,227.68938,2577.444,62.168293,949781.75,1365.355,233.97586,232.51102,240.36002,240.36002,11.759978,0.8951056,0,0,0,0,5357.763,0,0,255,0,0,0,5,0,182,0
True,347501593,8999.995,932.19037,6746.468,9.42648,0.56575155,6.378295,-0.4901743,-0.046827316,62.77178,-0.0059371106,0.08985302,0.03492939,2.9513905,-0.083363,-0.02672398,0.676471,0.69808203,0.6903877,0.69629705,0.06951655,0.088902116,0.21535185,0.3030941,193.3742,193.13799,185.84094,186.65862,0,0,0,0,0,0,0,0,0,0,0,0,0.16821602,0.28401488,0.124268025,0.06291233,0.18201423,0.29760382,0.24863419,0.3095545,0.011780072,0.014049856,0.024742818,0.02524091,41,5,212,2,8,-3015.861,228.21011,2571.342,62.77371,959819.3,1359.0542,233.60162,232.17749,240.02261,240.02261,11.759978,0.8948379,0,0,0,0,5357.863,0,0,255,0,0,0,5,47,202,0
True,347501687,8999.995,932.19037,6757.026,18.111864,11.269377,6.2725,-0.08085823,-0.016929626,63.352074,-0.26448864,0.40324324,0.0405085,2.975156,-0.10036814,-0.024048747,0.898448,0.88577116,0.7880016,0.7738007,0.034769405,0.04879825,0.10535505,0.13753639,195.67581,193.62491,187.14015,185.51921,0,0,0,0,0,0,0,0,0,0,0,0,0.36695907,0.49792904,0.09390731,0.047981773,0.3686026,0.5003145,0.1411321,0.14566574,0.03509407,0.033762645,0.032970674,0.03177368,41,5,212,2,8,-3014.7048,228.7665,2565.1594,63.352127,960809.2,1358.2268,233.45724,232.08463,239.73117,239.73117,11.759978,0.89456815,0,0,0,0,5357.9624,0,0,255,0,0,0,5,86,223,0
True,347501781,8999.995,932.19037,6831.3237,14.205783,9.008392,6.0819583,-0.9107475,-0.07816219,63.906975,-0.15047847,0.23782381,0.041435674,3.0105016,-0.11585889,-0.026624588,0.8268276,0.8125853,0.7842313,0.7698053,0.053186778,0.0445526,0.13249195,0.20337375,197.23886,195.79695,188.62242,188.24033,0,0,0,0,0,0,0,0,0,0,0,0,0.034870706,0.12819676,0.1770013,0.1415854,0.06359874,0.13571788,0.2210963,0.24780497,0.027571863,0.026076011,0.03265288,0.031436913,41,5,212,2,8,-3013.723,229.46176,2558.9043,63.913513,967863.9,1352.3384,233.21466,231.85562,239.49417,239.49417,11.759978,0.8942977,0,0,0,0,5358.062,0,0,255,0,0,0,5,0,238,0
True,347501921,8999.995,932.19037,6905.3965,15.912403,11.421188,5.901176,-0.45445347,-0.018255234,64.63297,-0.13729203,0.25840938,0.030871395,3.0373003,-0.1390332,-0.02477107,0.8612853,0.8574816,0.787047,0.782327,0.032554578,0.042250745,0.1382836,0.1897825,199.1695,197.8653,190.77394,190.22607,0,0,0,0,0,0,0,0,0,0,0,0,0.120738566,0.2253731,0.13334356,0.08077714,0.1250504,0.22929929,0.19210117,0.20625795,0.031190922,0.030791424,0.03289021,0.032492362,41,5,212,2,8,-3012.6362,230.55191,2550.4634,64.63457,974129.3,1347.9308,232.86588,231.59142,239.24167,239.24167,11.759978,0.8939347,0,0,0,0,5358.195,0,0,255,0,0,0,5,4,253,0
True,347502031,8999.995,932.19037,6957.307,19.658834,10.347755,5.6072683,-0.64896154,-0.04892063,65.119354,-0.15027134,0.43113694,-0.0039002895,3.071421,-0.15473709,-0.028532188,0.873049,0.83807755,0.8160698,0.79135734,0.051215436,0.08814694,0.12834746,0.18734367,201.26553,199.41414,192.55324,191.18297,0,0,0,0,0,0,0,0,0,0,0,0,0.4625923,0.6328983,0.17649183,0.1357322,0.46541882,0.63900715,0.21822566,0.2313458,0.03242645,0.028753437,0.03533654,0.033253532,41,5,212,2,8,-3012.0146,231.50455,2544.068,65.1226,978609,1343.1505,232.72073,231.44385,239.01715,239.01715,11.759978,0.8936608,0,0,0,0,5358.2944,0,0,255,0,0,0,5,127,5,0
True,347502156,8999.995,932.19037,7020.347,22.152405,10.075658,5.8138494,-1.2890373,-0.07518959,65.72531,-0.07379909,0.26538193,0.02152851,3.1303716,-0.17353529,-0.037708864,0.8444461,0.8307515,0.81392056,0.79352754,0.05505826,0.070021555,0.13523628,0.17730947,202.83255,201.58669,193.97134,193.22076,0,0,0,0,0,0,0,0,0,0,0,0,0.085702255,0.20269838,0.23514041,0.19660948,0.10186407,0.21445198,0.2712561,0.2647526,0.029422322,0.02798399,0.03515538,0.03343645,41,5,212,2,8,-3011.5486,232.93044,2535.4663,65.738,983687.8,1338.473,232.52881,231.25629,238.83902,238.83902,11.759978,0.8932937,0,0,0,0,5358.4272,0,0,255,0,0,0,5,0,4,0
True,347502250,8999.995,932.19037,7098.4624,15.237671,2.040761,5.1706343,-0.90846956,-0.14283466,66.214676,-0.009544569,0.081103705,0.0045064064,-3.1367607,-0.17488122,-0.038907077,0.8123523,0.74502236,0.7737809,0.7493669,0.06883507,0.09669011,0.18865436,0.25058958,203.96265,203.92076,195.6123,196.08875,0,0,0,0,0,0,0,0,0,0,0,0,0.07208561,0.19121319,0.17480892,0.12003791,0.099672474,0.2142696,0.25719374,0.27785653,0.026051547,0.018979954,0.031772006,0.029714158,41,5,212,2,8,-3011.4263,234.07173,2528.9624,66.22106,989785.6,1331.7012,232.16916,230.92659,238.60966,238.60966,11.759978,0.89301676,0,0,0,0,5358.527,0,0,255,0,0,0,5,0,253,0
